x_normal,Normal_pdf_mu_-1,Normal_pdf_mu_0,Normal_pdf_mu_1
0.926,0.199334648924717,0.199334648924717,0.199334648924717
0.927,0.199338311732543,0.199338311732543,0.199338311732543
0.928,0.199341924772187,0.199341924772187,0.199341924772187
0.929,0.199345488040939,0.199345488040939,0.199345488040939
0.930000000000001,0.199349001536128,0.199349001536128,0.199349001536128
0.931,0.199352465255121,0.199352465255121,0.199352465255121
0.932,0.19935587919532,0.19935587919532,0.19935587919532
0.933,0.199359243354166,0.199359243354166,0.199359243354166
0.934,0.199362557729138,0.199362557729138,0.199362557729138
0.935,0.199365822317749,0.199365822317749,0.199365822317749
0.936,0.199369037117553,0.199369037117553,0.199369037117553
0.937,0.19937220212614,0.19937220212614,0.19937220212614
0.938,0.199375317341136,0.199375317341136,0.199375317341136
0.939,0.199378382760205,0.199378382760205,0.199378382760205
0.94,0.19938139838105,0.19938139838105,0.19938139838105
0.941,0.199384364201409,0.199384364201409,0.199384364201409
0.942,0.199387280219059,0.199387280219059,0.199387280219059
0.943000000000001,0.199390146431813,0.199390146431813,0.199390146431813
0.944,0.199392962837522,0.199392962837522,0.199392962837522
0.945,0.199395729434075,0.199395729434075,0.199395729434075
0.946,0.199398446219396,0.199398446219396,0.199398446219396
0.947,0.19940111319145,0.19940111319145,0.19940111319145
0.948,0.199403730348235,0.199403730348235,0.199403730348235
0.949,0.199406297687791,0.199406297687791,0.199406297687791
0.95,0.199408815208191,0.199408815208191,0.199408815208191
0.951000000000001,0.199411282907548,0.199411282907548,0.199411282907548
0.952,0.199413700784012,0.199413700784012,0.199413700784012
0.953,0.199416068835769,0.199416068835769,0.199416068835769
0.954,0.199418387061044,0.199418387061044,0.199418387061044
0.955,0.199420655458098,0.199420655458098,0.199420655458098
0.956,0.199422874025231,0.199422874025231,0.199422874025231
0.957,0.199425042760778,0.199425042760778,0.199425042760778
0.958,0.199427161663114,0.199427161663114,0.199427161663114
0.959000000000001,0.19942923073065,0.19942923073065,0.19942923073065
0.96,0.199431249961833,0.199431249961833,0.199431249961833
0.961,0.19943321935515,0.19943321935515,0.19943321935515
0.962,0.199435138909124,0.199435138909124,0.199435138909124
0.963,0.199437008622316,0.199437008622316,0.199437008622316
0.964,0.199438828493323,0.199438828493323,0.199438828493323
0.965,0.19944059852078,0.19944059852078,0.19944059852078
0.966,0.199442318703361,0.199442318703361,0.199442318703361
0.967000000000001,0.199443989039774,0.199443989039774,0.199443989039774
0.968,0.199445609528769,0.199445609528769,0.199445609528769
0.969,0.199447180169128,0.199447180169128,0.199447180169128
0.97,0.199448700959675,0.199448700959675,0.199448700959675
0.971,0.199450171899268,0.199450171899268,0.199450171899268
0.972,0.199451592986806,0.199451592986806,0.199451592986806
0.973,0.199452964221221,0.199452964221221,0.199452964221221
0.974,0.199454285601486,0.199454285601486,0.199454285601486
0.975000000000001,0.19945555712661,0.19945555712661,0.19945555712661
0.976,0.199456778795639,0.199456778795639,0.199456778795639
0.977,0.199457950607656,0.199457950607656,0.199457950607656
0.978,0.199459072561784,0.199459072561784,0.199459072561784
0.979,0.19946014465718,0.19946014465718,0.19946014465718
0.98,0.199461166893041,0.199461166893041,0.199461166893041
0.981,0.1994621392686,0.1994621392686,0.1994621392686
0.982,0.199463061783127,0.199463061783127,0.199463061783127
0.983000000000001,0.199463934435932,0.199463934435932,0.199463934435932
0.984,0.199464757226358,0.199464757226358,0.199464757226358
0.985,0.19946553015379,0.19946553015379,0.19946553015379
0.986,0.199466253217647,0.199466253217647,0.199466253217647
0.987,0.199466926417388,0.199466926417388,0.199466926417388
0.988,0.199467549752507,0.199467549752507,0.199467549752507
0.989,0.199468123222537,0.199468123222537,0.199468123222537
0.99,0.199468646827047,0.199468646827047,0.199468646827047
0.991000000000001,0.199469120565646,0.199469120565646,0.199469120565646
0.992,0.199469544437978,0.199469544437978,0.199469544437978
0.993,0.199469918443724,0.199469918443724,0.199469918443724
0.994,0.199470242582605,0.199470242582605,0.199470242582605
0.995,0.199470516854377,0.199470516854377,0.199470516854377
0.996,0.199470741258835,0.199470741258835,0.199470741258835
0.997,0.19947091579581,0.19947091579581,0.19947091579581
0.998,0.199471040465171,0.199471040465171,0.199471040465171
0.999000000000001,0.199471115266825,0.199471115266825,0.199471115266825
1,0.199471140200716,0.199471140200716,0.199471140200716
1.001,0.199471115266825,0.199471115266825,0.199471115266825
1.002,0.199471040465171,0.199471040465171,0.199471040465171
1.003,0.19947091579581,0.19947091579581,0.19947091579581
1.004,0.199470741258835,0.199470741258835,0.199470741258835
1.005,0.199470516854377,0.199470516854377,0.199470516854377
1.006,0.199470242582605,0.199470242582605,0.199470242582605
1.007,0.199469918443724,0.199469918443724,0.199469918443724
1.008,0.199469544437978,0.199469544437978,0.199469544437978
1.009,0.199469120565646,0.199469120565646,0.199469120565646
1.01,0.199468646827047,0.199468646827047,0.199468646827047
1.011,0.199468123222537,0.199468123222537,0.199468123222537
1.012,0.199467549752507,0.199467549752507,0.199467549752507
1.013,0.199466926417388,0.199466926417388,0.199466926417388
1.014,0.199466253217647,0.199466253217647,0.199466253217647
1.015,0.19946553015379,0.19946553015379,0.19946553015379
1.016,0.199464757226358,0.199464757226358,0.199464757226358
1.017,0.199463934435932,0.199463934435932,0.199463934435932
1.018,0.199463061783127,0.199463061783127,0.199463061783127
1.019,0.1994621392686,0.1994621392686,0.1994621392686
1.02,0.199461166893041,0.199461166893041,0.199461166893041
1.021,0.19946014465718,0.19946014465718,0.19946014465718
1.022,0.199459072561784,0.199459072561784,0.199459072561784
1.023,0.199457950607656,0.199457950607656,0.199457950607656
1.024,0.199456778795639,0.199456778795639,0.199456778795639
1.025,0.19945555712661,0.19945555712661,0.19945555712661
1.026,0.199454285601486,0.199454285601486,0.199454285601486
1.027,0.199452964221221,0.199452964221221,0.199452964221221
1.028,0.199451592986806,0.199451592986806,0.199451592986806
1.029,0.199450171899268,0.199450171899268,0.199450171899268
1.03,0.199448700959675,0.199448700959675,0.199448700959675
1.031,0.199447180169128,0.199447180169128,0.199447180169128
1.032,0.199445609528769,0.199445609528769,0.199445609528769
1.033,0.199443989039774,0.199443989039774,0.199443989039774
1.034,0.199442318703361,0.199442318703361,0.199442318703361
1.035,0.19944059852078,0.19944059852078,0.19944059852078
1.036,0.199438828493323,0.199438828493323,0.199438828493323
1.037,0.199437008622316,0.199437008622316,0.199437008622316
1.038,0.199435138909124,0.199435138909124,0.199435138909124
1.039,0.19943321935515,0.19943321935515,0.19943321935515
1.04,0.199431249961833,0.199431249961833,0.199431249961833
1.041,0.19942923073065,0.19942923073065,0.19942923073065
1.042,0.199427161663114,0.199427161663114,0.199427161663114
1.043,0.199425042760778,0.199425042760778,0.199425042760778
1.044,0.199422874025231,0.199422874025231,0.199422874025231
1.045,0.199420655458098,0.199420655458098,0.199420655458098
1.046,0.199418387061044,0.199418387061044,0.199418387061044
1.047,0.199416068835769,0.199416068835769,0.199416068835769
1.048,0.199413700784012,0.199413700784012,0.199413700784012
1.049,0.199411282907548,0.199411282907548,0.199411282907548
1.05,0.199408815208191,0.199408815208191,0.199408815208191
1.051,0.199406297687791,0.199406297687791,0.199406297687791
1.052,0.199403730348235,0.199403730348235,0.199403730348235
1.053,0.19940111319145,0.19940111319145,0.19940111319145
1.054,0.199398446219396,0.199398446219396,0.199398446219396
1.055,0.199395729434075,0.199395729434075,0.199395729434075
1.056,0.199392962837522,0.199392962837522,0.199392962837522
1.057,0.199390146431813,0.199390146431813,0.199390146431813
1.058,0.199387280219059,0.199387280219059,0.199387280219059
1.059,0.199384364201409,0.199384364201409,0.199384364201409
1.06,0.19938139838105,0.19938139838105,0.19938139838105
1.061,0.199378382760205,0.199378382760205,0.199378382760205
1.062,0.199375317341136,0.199375317341136,0.199375317341136
1.063,0.19937220212614,0.19937220212614,0.19937220212614
1.064,0.199369037117553,0.199369037117553,0.199369037117553
1.065,0.199365822317749,0.199365822317749,0.199365822317749
1.066,0.199362557729138,0.199362557729138,0.199362557729138
1.067,0.199359243354166,0.199359243354166,0.199359243354166
1.068,0.19935587919532,0.19935587919532,0.19935587919532
1.069,0.199352465255121,0.199352465255121,0.199352465255121
1.07,0.199349001536128,0.199349001536128,0.199349001536128
1.071,0.199345488040939,0.199345488040939,0.199345488040939
1.072,0.199341924772187,0.199341924772187,0.199341924772187
1.073,0.199338311732543,0.199338311732543,0.199338311732543
1.074,0.199334648924717,0.199334648924717,0.199334648924717
1.075,0.199330936351455,0.199330936351455,0.199330936351455
1.076,0.199327174015538,0.199327174015538,0.199327174015538
1.077,0.199323361919788,0.199323361919788,0.199323361919788
1.078,0.199319500067063,0.199319500067063,0.199319500067063
1.079,0.199315588460257,0.199315588460257,0.199315588460257
1.08,0.199311627102303,0.199311627102303,0.199311627102303
1.081,0.199307615996169,0.199307615996169,0.199307615996169
1.082,0.199303555144863,0.199303555144863,0.199303555144863
1.083,0.199299444551429,0.199299444551429,0.199299444551429
1.084,0.199295284218947,0.199295284218947,0.199295284218947
1.085,0.199291074150537,0.199291074150537,0.199291074150537
1.086,0.199286814349354,0.199286814349354,0.199286814349354
1.087,0.199282504818591,0.199282504818591,0.199282504818591
1.088,0.199278145561477,0.199278145561477,0.199278145561477
1.089,0.199273736581282,0.199273736581282,0.199273736581282
1.09,0.199269277881307,0.199269277881307,0.199269277881307
1.091,0.199264769464897,0.199264769464897,0.199264769464897
1.092,0.199260211335429,0.199260211335429,0.199260211335429
1.093,0.19925560349632,0.19925560349632,0.19925560349632
1.094,0.199250945951024,0.199250945951024,0.199250945951024
1.095,0.199246238703031,0.199246238703031,0.199246238703031
1.096,0.199241481755868,0.199241481755868,0.199241481755868
1.097,0.199236675113101,0.199236675113101,0.199236675113101
1.098,0.199231818778332,0.199231818778332,0.199231818778332
1.099,0.1992269127552,0.1992269127552,0.1992269127552
1.1,0.199221957047382,0.199221957047382,0.199221957047382
1.101,0.199216951658592,0.199216951658592,0.199216951658592
1.102,0.19921189659258,0.19921189659258,0.19921189659258
1.103,0.199206791853134,0.199206791853134,0.199206791853134
1.104,0.199201637444081,0.199201637444081,0.199201637444081
1.105,0.199196433369281,0.199196433369281,0.199196433369281
1.106,0.199191179632635,0.199191179632635,0.199191179632635
1.107,0.199185876238079,0.199185876238079,0.199185876238079
1.108,0.199180523189587,0.199180523189587,0.199180523189587
1.109,0.19917512049117,0.19917512049117,0.19917512049117
1.11,0.199169668146876,0.199169668146876,0.199169668146876
1.111,0.199164166160789,0.199164166160789,0.199164166160789
1.112,0.199158614537034,0.199158614537034,0.199158614537034
1.113,0.199153013279768,0.199153013279768,0.199153013279768
1.114,0.199147362393189,0.199147362393189,0.199147362393189
1.115,0.199141661881529,0.199141661881529,0.199141661881529
1.116,0.19913591174906,0.19913591174906,0.19913591174906
1.117,0.19913011200009,0.19913011200009,0.19913011200009
1.118,0.199124262638963,0.199124262638963,0.199124262638963
1.119,0.199118363670061,0.199118363670061,0.199118363670061
1.12,0.199112415097803,0.199112415097803,0.199112415097803
1.121,0.199106416926647,0.199106416926647,0.199106416926647
1.122,0.199100369161083,0.199100369161083,0.199100369161083
1.123,0.199094271805644,0.199094271805644,0.199094271805644
1.124,0.199088124864896,0.199088124864896,0.199088124864896
1.125,0.199081928343443,0.199081928343443,0.199081928343443
1.126,0.199075682245928,0.199075682245928,0.199075682245928
1.127,0.199069386577027,0.199069386577027,0.199069386577027
1.128,0.199063041341458,0.199063041341458,0.199063041341458
1.129,0.199056646543972,0.199056646543972,0.199056646543972
1.13,0.199050202189359,0.199050202189359,0.199050202189359
1.131,0.199043708282445,0.199043708282445,0.199043708282445
1.132,0.199037164828093,0.199037164828093,0.199037164828093
1.133,0.199030571831206,0.199030571831206,0.199030571831206
1.134,0.199023929296719,0.199023929296719,0.199023929296719
1.135,0.199017237229607,0.199017237229607,0.199017237229607
1.136,0.199010495634882,0.199010495634882,0.199010495634882
1.137,0.199003704517593,0.199003704517593,0.199003704517593
1.138,0.198996863882824,0.198996863882824,0.198996863882824
1.139,0.198989973735699,0.198989973735699,0.198989973735699
1.14,0.198983034081376,0.198983034081376,0.198983034081376
1.141,0.198976044925051,0.198976044925051,0.198976044925051
1.142,0.198969006271959,0.198969006271959,0.198969006271959
1.143,0.198961918127369,0.198961918127369,0.198961918127369
1.144,0.198954780496588,0.198954780496588,0.198954780496588
1.145,0.198947593384961,0.198947593384961,0.198947593384961
1.146,0.198940356797867,0.198940356797867,0.198940356797867
1.147,0.198933070740726,0.198933070740726,0.198933070740726
1.148,0.198925735218992,0.198925735218992,0.198925735218992
1.149,0.198918350238157,0.198918350238157,0.198918350238157
1.15,0.198910915803749,0.198910915803749,0.198910915803749
1.151,0.198903431921333,0.198903431921333,0.198903431921333
1.152,0.198895898596512,0.198895898596512,0.198895898596512
1.153,0.198888315834925,0.198888315834925,0.198888315834925
1.154,0.198880683642249,0.198880683642249,0.198880683642249
1.155,0.198873002024195,0.198873002024195,0.198873002024195
1.156,0.198865270986515,0.198865270986515,0.198865270986515
1.157,0.198857490534993,0.198857490534993,0.198857490534993
1.158,0.198849660675455,0.198849660675455,0.198849660675455
1.159,0.19884178141376,0.19884178141376,0.19884178141376
1.16,0.198833852755804,0.198833852755804,0.198833852755804
1.161,0.198825874707523,0.198825874707523,0.198825874707523
1.162,0.198817847274887,0.198817847274887,0.198817847274887
1.163,0.198809770463903,0.198809770463903,0.198809770463903
1.164,0.198801644280615,0.198801644280615,0.198801644280615
1.165,0.198793468731105,0.198793468731105,0.198793468731105
1.166,0.19878524382149,0.19878524382149,0.19878524382149
1.167,0.198776969557925,0.198776969557925,0.198776969557925
1.168,0.198768645946602,0.198768645946602,0.198768645946602
1.169,0.198760272993748,0.198760272993748,0.198760272993748
1.17,0.198751850705628,0.198751850705628,0.198751850705628
1.171,0.198743379088545,0.198743379088545,0.198743379088545
1.172,0.198734858148835,0.198734858148835,0.198734858148835
1.173,0.198726287892875,0.198726287892875,0.198726287892875
1.174,0.198717668327076,0.198717668327076,0.198717668327076
1.175,0.198708999457886,0.198708999457886,0.198708999457886
1.176,0.198700281291791,0.198700281291791,0.198700281291791
1.177,0.198691513835312,0.198691513835312,0.198691513835312
1.178,0.198682697095009,0.198682697095009,0.198682697095009
